transaction_id,date,customer_id,category,product,quantity,unit_price,total_amount,region,payment_method,status
TXN_002337,2024-01-10,CUST_0152,Électronique,Smartphone,1,126.38,126.38,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_004508,2024-01-10,CUST_0556,Électronique,Écouteurs,1,466.09,466.09,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_000616,2024-01-10,CUST_0396,Maison & Jardin,Coussin,1,300.15,300.15,Occitanie,Virement,Complété
TXN_001038,2024-01-10,CUST_0632,Sports & Loisirs,Vélo,2,276.17,552.34,Hauts-de-France,Virement,Complété
TXN_003392,2024-01-10,CUST_0059,Livres,Cuisine,1,17.8,17.8,Hauts-de-France,Virement,Complété
TXN_002029,2024-01-10,CUST_0827,Livres,Cuisine,1,25.42,25.42,Nouvelle-Aquitaine,Virement,Complété
TXN_003963,2024-01-10,CUST_0091,Vêtements,T-shirt,1,159.95,159.95,Île-de-France,Virement,Complété
TXN_003939,2024-01-10,CUST_0968,Sports & Loisirs,Gourde,2,272.67,545.34,Hauts-de-France,Carte bancaire,Complété
TXN_003917,2024-01-10,CUST_0480,Vêtements,Veste,1,64.08,64.08,Grand Est,Virement,Complété
TXN_000507,2024-01-10,CUST_0578,Sports & Loisirs,Raquette,4,148.44,593.76,Île-de-France,PayPal,Complété
TXN_003789,2024-01-10,CUST_0389,Maison & Jardin,Plante,2,300.67,601.34,Auvergne-Rhône-Alpes,Virement,Complété
TXN_003574,2024-01-10,CUST_0826,Électronique,Montre connectée,2,380.42,760.84,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_001810,2024-01-10,CUST_0740,Maison & Jardin,Bougie,2,64.82,129.64,Hauts-de-France,Carte bancaire,Complété
TXN_000547,2024-01-10,CUST_0584,Vêtements,Jean,4,144.28,577.12,Grand Est,PayPal,Complété
TXN_000076,2024-01-10,CUST_0426,Électronique,Écouteurs,5,523.16,2615.8,Île-de-France,PayPal,Complété
TXN_001137,2024-01-10,CUST_0348,Vêtements,Chaussures,1,48.31,48.31,Grand Est,PayPal,Complété
TXN_003367,2024-01-10,CUST_0232,Maison & Jardin,Aspirateur,1,46.22,0.0,Hauts-de-France,Virement,Annulé
TXN_003564,2024-01-10,CUST_0093,Sports & Loisirs,Tapis de yoga,2,352.15,704.3,Bretagne,Apple Pay,Complété
TXN_001632,2024-01-10,CUST_0310,Sports & Loisirs,Ballon,1,389.13,389.13,Nouvelle-Aquitaine,Virement,Complété
TXN_001801,2024-01-10,CUST_0632,Sports & Loisirs,Gourde,4,176.81,0.0,Nouvelle-Aquitaine,Apple Pay,Annulé
TXN_000064,2024-01-10,CUST_0216,Sports & Loisirs,Sac de sport,1,402.11,402.11,Bretagne,Virement,Complété
TXN_003253,2024-01-10,CUST_0072,Électronique,Montre connectée,5,180.64,903.2,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_000232,2024-01-10,CUST_0528,Électronique,Écouteurs,1,665.05,665.05,Nouvelle-Aquitaine,PayPal,Complété
TXN_003280,2024-01-11,CUST_0868,Sports & Loisirs,Vélo,2,392.57,785.14,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_004764,2024-01-11,CUST_0180,Livres,Cuisine,3,33.94,101.82,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_004608,2024-01-11,CUST_0723,Vêtements,Sac à main,5,97.76,488.8,Nouvelle-Aquitaine,Virement,Complété
TXN_002441,2024-01-11,CUST_0144,Électronique,Écouteurs,2,655.58,1311.16,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_000180,2024-01-11,CUST_0338,Livres,Roman,1,31.78,31.78,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_002539,2024-01-11,CUST_0886,Maison & Jardin,Plante,1,26.5,26.5,Hauts-de-France,Carte bancaire,Complété
TXN_001802,2024-01-11,CUST_0201,Maison & Jardin,Cafetière,1,308.43,308.43,Grand Est,Virement,Complété
TXN_001872,2024-01-11,CUST_0579,Vêtements,Chaussures,1,96.3,96.3,Bretagne,Apple Pay,Complété
TXN_002828,2024-01-11,CUST_0010,Vêtements,Jean,4,95.4,381.6,Île-de-France,Virement,Complété
TXN_002408,2024-01-11,CUST_0102,Maison & Jardin,Bougie,1,111.78,111.78,Occitanie,Virement,Complété
TXN_000630,2024-01-11,CUST_0353,Maison & Jardin,Cafetière,2,245.33,0.0,Nouvelle-Aquitaine,Apple Pay,Remboursé
TXN_003126,2024-01-11,CUST_0826,Sports & Loisirs,Ballon,2,177.26,354.52,Grand Est,PayPal,Complété
TXN_004570,2024-01-11,CUST_0072,Sports & Loisirs,Vélo,5,506.81,2534.05,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_001966,2024-01-11,CUST_0036,Électronique,Smartphone,4,464.86,1859.44,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_004156,2024-01-11,CUST_0645,Sports & Loisirs,Vélo,1,277.11,277.11,Bretagne,PayPal,Complété
TXN_000459,2024-01-11,CUST_0866,Maison & Jardin,Aspirateur,3,21.51,64.53,Bretagne,Virement,Complété
TXN_004458,2024-01-11,CUST_0880,Électronique,Tablette,1,1099.25,1099.25,Grand Est,Carte bancaire,Complété
TXN_002205,2024-01-11,CUST_0845,Livres,BD,1,51.84,51.84,Bretagne,Carte bancaire,Complété
TXN_002225,2024-01-11,CUST_0179,Maison & Jardin,Plante,1,44.27,44.27,Grand Est,Virement,Complété
TXN_000668,2024-01-11,CUST_0824,Livres,Roman,4,20.59,82.36,Hauts-de-France,Apple Pay,Complété
TXN_000441,2024-01-11,CUST_0659,Livres,Cuisine,1,40.52,40.52,Auvergne-Rhône-Alpes,Virement,Complété
TXN_000223,2024-01-11,CUST_0957,Électronique,Enceinte Bluetooth,1,587.16,587.16,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_002370,2024-01-11,CUST_0571,Vêtements,Sac à main,3,148.98,446.94,Grand Est,Apple Pay,Complété
TXN_004188,2024-01-12,CUST_0410,Maison & Jardin,Bougie,2,146.26,292.52,Bretagne,PayPal,Complété
TXN_000036,2024-01-12,CUST_0754,Vêtements,Robe,1,40.47,40.47,Île-de-France,Virement,Complété
TXN_002055,2024-01-12,CUST_0300,Maison & Jardin,Lampe,1,51.89,51.89,Bretagne,Apple Pay,Complété
TXN_001710,2024-01-12,CUST_0302,Sports & Loisirs,Gourde,1,210.74,210.74,Île-de-France,PayPal,Complété
TXN_003085,2024-01-12,CUST_0644,Maison & Jardin,Cafetière,1,191.0,191.0,Île-de-France,Apple Pay,Complété
TXN_003922,2024-01-12,CUST_0728,Maison & Jardin,Aspirateur,1,207.14,207.14,Île-de-France,PayPal,Complété
TXN_001062,2024-01-12,CUST_0585,Sports & Loisirs,Gourde,2,400.62,801.24,Auvergne-Rhône-Alpes,Virement,Complété
TXN_004262,2024-01-12,CUST_0909,Électronique,Tablette,2,933.31,1866.62,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_004585,2024-01-12,CUST_0544,Sports & Loisirs,Gourde,1,470.45,470.45,Grand Est,Carte bancaire,Complété
TXN_000255,2024-01-12,CUST_0913,Maison & Jardin,Bougie,2,29.08,58.16,Occitanie,PayPal,Complété
TXN_002870,2024-01-12,CUST_0748,Livres,Guide pratique,2,20.16,40.32,Hauts-de-France,Apple Pay,Complété
TXN_001539,2024-01-12,CUST_0565,Maison & Jardin,Coussin,1,75.4,75.4,Bretagne,Carte bancaire,Complété
TXN_001302,2024-01-12,CUST_0705,Vêtements,Robe,3,40.69,122.07,Hauts-de-France,Apple Pay,Complété
TXN_000337,2024-01-12,CUST_0895,Maison & Jardin,Coussin,1,209.59,209.59,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_001209,2024-01-12,CUST_0227,Électronique,Montre connectée,1,816.46,816.46,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_000950,2024-01-12,CUST_0969,Sports & Loisirs,Sac de sport,2,129.15,258.3,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_003418,2024-01-13,CUST_0021,Maison & Jardin,Lampe,1,39.42,39.42,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_000237,2024-01-13,CUST_0180,Électronique,Tablette,2,720.42,1440.84,Grand Est,Apple Pay,Complété
TXN_002736,2024-01-13,CUST_0138,Sports & Loisirs,Gourde,1,319.19,319.19,Hauts-de-France,Carte bancaire,Complété
TXN_004629,2024-01-13,CUST_0981,Vêtements,Chaussures,4,140.54,562.16,Hauts-de-France,Virement,Complété
TXN_002808,2024-01-13,CUST_0806,Livres,Guide pratique,1,4.82,4.82,Hauts-de-France,Carte bancaire,Complété
TXN_004606,2024-01-13,CUST_0049,Vêtements,Veste,1,125.62,125.62,Île-de-France,PayPal,Complété
TXN_002753,2024-01-13,CUST_0556,Électronique,Écouteurs,5,412.16,2060.8,Île-de-France,Carte bancaire,Complété
TXN_003316,2024-01-13,CUST_0763,Maison & Jardin,Coussin,1,78.91,78.91,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_003103,2024-01-13,CUST_0197,Maison & Jardin,Aspirateur,2,180.99,361.98,Grand Est,Virement,Complété
TXN_000761,2024-01-13,CUST_0459,Livres,Cuisine,1,17.95,17.95,Bretagne,Carte bancaire,Complété
TXN_002004,2024-01-13,CUST_0249,Électronique,Smartphone,3,176.48,529.44,Grand Est,PayPal,Complété
TXN_000048,2024-01-13,CUST_0760,Maison & Jardin,Cafetière,1,185.49,185.49,Grand Est,Apple Pay,Complété
TXN_003907,2024-01-13,CUST_0289,Électronique,Écouteurs,1,620.3,620.3,Grand Est,Carte bancaire,Complété
TXN_001659,2024-01-13,CUST_0205,Sports & Loisirs,Tapis de yoga,1,501.84,501.84,Nouvelle-Aquitaine,Virement,Complété
TXN_004873,2024-01-13,CUST_0736,Sports & Loisirs,Gourde,1,480.18,480.18,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_004868,2024-01-13,CUST_0177,Sports & Loisirs,Raquette,1,27.64,27.64,Grand Est,Virement,Complété
TXN_003023,2024-01-13,CUST_0520,Sports & Loisirs,Sac de sport,2,140.79,281.58,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_002200,2024-01-13,CUST_0753,Maison & Jardin,Bougie,4,157.77,631.08,Hauts-de-France,Apple Pay,Complété
TXN_001091,2024-01-13,CUST_0363,Électronique,Tablette,1,1114.21,1114.21,Île-de-France,Carte bancaire,Complété
TXN_001550,2024-01-13,CUST_0650,Électronique,Enceinte Bluetooth,3,980.76,2942.28,Hauts-de-France,PayPal,Complété
TXN_003721,2024-01-13,CUST_0562,Électronique,Smartphone,1,614.67,614.67,Grand Est,Carte bancaire,Complété
TXN_002403,2024-01-13,CUST_0788,Maison & Jardin,Cafetière,1,86.24,86.24,Île-de-France,Apple Pay,Complété
TXN_003680,2024-01-13,CUST_0492,Sports & Loisirs,Tapis de yoga,4,480.06,1920.24,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_001923,2024-01-13,CUST_0161,Sports & Loisirs,Tapis de yoga,1,437.07,437.07,Hauts-de-France,Apple Pay,Complété
TXN_001902,2024-01-13,CUST_0494,Sports & Loisirs,Raquette,4,352.01,1408.04,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_003532,2024-01-13,CUST_0495,Électronique,Montre connectée,3,896.26,2688.78,Île-de-France,PayPal,Complété
TXN_004344,2024-01-13,CUST_0727,Maison & Jardin,Plante,1,19.88,19.88,Grand Est,Carte bancaire,Complété
TXN_003672,2024-01-13,CUST_0522,Maison & Jardin,Lampe,3,22.36,67.08,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_004598,2024-01-13,CUST_0208,Électronique,Écouteurs,2,839.02,1678.04,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_003612,2024-01-13,CUST_0766,Livres,Cuisine,2,20.81,0.0,Occitanie,Apple Pay,Annulé
TXN_002421,2024-01-14,CUST_0645,Électronique,Tablette,1,966.85,966.85,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_001837,2024-01-14,CUST_0704,Sports & Loisirs,Tapis de yoga,1,177.86,177.86,Bretagne,PayPal,Complété
TXN_001367,2024-01-14,CUST_0887,Électronique,Laptop,1,446.51,446.51,Île-de-France,Virement,Complété
TXN_003923,2024-01-14,CUST_0308,Maison & Jardin,Cafetière,1,256.87,256.87,Bretagne,Carte bancaire,Complété
TXN_002093,2024-01-14,CUST_0783,Livres,Guide pratique,1,45.95,45.95,Bretagne,Virement,Complété
TXN_000194,2024-01-14,CUST_0573,Vêtements,Veste,1,82.21,0.0,Hauts-de-France,Carte bancaire,Remboursé
TXN_000462,2024-01-14,CUST_0852,Maison & Jardin,Lampe,2,272.59,545.18,Hauts-de-France,Virement,Complété
TXN_002768,2024-01-14,CUST_0106,Vêtements,Chaussures,2,47.42,94.84,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_004971,2024-01-14,CUST_0310,Livres,Cuisine,2,7.4,14.8,Auvergne-Rhône-Alpes,Virement,Complété
TXN_000677,2024-01-14,CUST_0612,Livres,Cuisine,2,29.65,59.3,Île-de-France,PayPal,Complété
TXN_000690,2024-01-14,CUST_0276,Sports & Loisirs,Vélo,1,197.68,197.68,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_003667,2024-01-14,CUST_0883,Sports & Loisirs,Vélo,2,240.9,481.8,Nouvelle-Aquitaine,PayPal,Complété
TXN_002670,2024-01-14,CUST_0059,Vêtements,Sac à main,2,117.73,235.46,Occitanie,Apple Pay,Complété
TXN_001523,2024-01-14,CUST_0071,Maison & Jardin,Lampe,1,178.16,178.16,Occitanie,Apple Pay,Complété
TXN_001925,2024-01-14,CUST_0363,Maison & Jardin,Lampe,2,50.32,100.64,Hauts-de-France,Apple Pay,Complété
TXN_000228,2024-01-14,CUST_0713,Vêtements,T-shirt,1,57.27,57.27,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_002688,2024-01-14,CUST_0177,Livres,Guide pratique,4,22.28,89.12,Île-de-France,Carte bancaire,Complété
TXN_002565,2024-01-14,CUST_0506,Vêtements,Jean,2,59.11,118.22,Île-de-France,Virement,Complété
TXN_004507,2024-01-14,CUST_0883,Électronique,Montre connectée,1,959.77,959.77,Île-de-France,Virement,Complété
TXN_004099,2024-01-14,CUST_0231,Maison & Jardin,Lampe,3,154.27,462.81,Hauts-de-France,Apple Pay,Complété
TXN_004827,2024-01-15,CUST_0505,Maison & Jardin,Plante,1,105.67,105.67,Auvergne-Rhône-Alpes,Virement,Complété
TXN_000932,2024-01-15,CUST_0278,Sports & Loisirs,Gourde,1,67.03,67.03,Grand Est,Apple Pay,Complété
TXN_002944,2024-01-15,CUST_0146,Vêtements,Jean,1,161.83,161.83,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_000676,2024-01-15,CUST_0039,Électronique,Tablette,2,279.42,0.0,Bretagne,Apple Pay,Remboursé
TXN_004205,2024-01-15,CUST_0385,Électronique,Laptop,1,1179.4,1179.4,Hauts-de-France,Virement,Complété
TXN_000326,2024-01-15,CUST_0017,Sports & Loisirs,Sac de sport,2,414.94,829.88,Nouvelle-Aquitaine,PayPal,Complété
TXN_001700,2024-01-15,CUST_0990,Sports & Loisirs,Ballon,1,224.04,224.04,Hauts-de-France,Apple Pay,Complété
TXN_004477,2024-01-15,CUST_0410,Électronique,Enceinte Bluetooth,1,705.67,705.67,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_001058,2024-01-15,CUST_0928,Sports & Loisirs,Sac de sport,1,488.0,488.0,Île-de-France,PayPal,Complété
TXN_003761,2024-01-15,CUST_0859,Sports & Loisirs,Raquette,1,102.98,0.0,Provence-Alpes-Côte d'Azur,PayPal,Annulé
TXN_000392,2024-01-15,CUST_0674,Vêtements,Veste,2,93.74,187.48,Bretagne,Apple Pay,Complété
TXN_002369,2024-01-15,CUST_0653,Livres,Biographie,1,13.65,13.65,Grand Est,Carte bancaire,Complété
TXN_003899,2024-01-15,CUST_0888,Vêtements,Jean,1,49.0,49.0,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_000731,2024-01-15,CUST_0864,Sports & Loisirs,Gourde,4,384.29,1537.16,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_001795,2024-01-15,CUST_0080,Vêtements,Jean,1,71.27,71.27,Île-de-France,PayPal,Complété
TXN_001851,2024-01-15,CUST_0265,Électronique,Tablette,1,1187.77,1187.77,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_002142,2024-01-15,CUST_0346,Électronique,Smartphone,1,464.98,464.98,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_003808,2024-01-15,CUST_0291,Livres,BD,4,13.29,53.16,Île-de-France,Virement,Complété
TXN_001269,2024-01-15,CUST_0588,Livres,Cuisine,4,44.35,177.4,Bretagne,Apple Pay,Complété
TXN_003140,2024-01-16,CUST_0349,Livres,BD,2,44.03,88.06,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_003130,2024-01-16,CUST_0180,Électronique,Montre connectée,1,599.76,599.76,Auvergne-Rhône-Alpes,Virement,Complété
TXN_002882,2024-01-16,CUST_0796,Vêtements,Robe,2,101.65,203.3,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_002294,2024-01-16,CUST_0819,Sports & Loisirs,Tapis de yoga,3,10.2,30.6,Grand Est,Apple Pay,Complété
TXN_003249,2024-01-16,CUST_0509,Électronique,Montre connectée,2,483.4,966.8,Occitanie,Virement,Complété
TXN_004976,2024-01-16,CUST_0395,Livres,Roman,4,46.55,186.2,Auvergne-Rhône-Alpes,Virement,Complété
TXN_001931,2024-01-16,CUST_0482,Maison & Jardin,Bougie,2,155.71,0.0,Île-de-France,Apple Pay,Annulé
TXN_004221,2024-01-16,CUST_0657,Sports & Loisirs,Ballon,2,482.5,965.0,Bretagne,Carte bancaire,Complété
TXN_001234,2024-01-16,CUST_0201,Livres,Science-fiction,2,42.96,85.92,Nouvelle-Aquitaine,PayPal,Complété
TXN_001855,2024-01-16,CUST_0115,Sports & Loisirs,Vélo,1,141.39,141.39,Hauts-de-France,Carte bancaire,Complété
TXN_004469,2024-01-16,CUST_0057,Sports & Loisirs,Ballon,1,156.32,156.32,Hauts-de-France,Apple Pay,Complété
TXN_001125,2024-01-16,CUST_0707,Livres,Science-fiction,2,21.97,43.94,Bretagne,Virement,Complété
TXN_003371,2024-01-16,CUST_0661,Maison & Jardin,Plante,1,228.26,228.26,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_000981,2024-01-16,CUST_0747,Maison & Jardin,Plante,2,215.58,431.16,Grand Est,Virement,Complété
TXN_003856,2024-01-16,CUST_0295,Maison & Jardin,Lampe,1,117.88,117.88,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_004196,2024-01-16,CUST_0172,Maison & Jardin,Coussin,1,222.65,222.65,Occitanie,Apple Pay,Complété
TXN_000605,2024-01-16,CUST_0892,Maison & Jardin,Cafetière,1,200.64,200.64,Grand Est,PayPal,Complété
TXN_003101,2024-01-16,CUST_0696,Électronique,Enceinte Bluetooth,1,436.86,436.86,Bretagne,Carte bancaire,Complété
TXN_001122,2024-01-16,CUST_0619,Vêtements,Jean,4,41.96,167.84,Occitanie,Carte bancaire,Complété
TXN_003199,2024-01-16,CUST_0391,Maison & Jardin,Coussin,1,149.47,149.47,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_002382,2024-01-16,CUST_0051,Livres,BD,4,28.57,114.28,Occitanie,Virement,Complété
TXN_001534,2024-01-17,CUST_0556,Sports & Loisirs,Raquette,1,204.85,204.85,Bretagne,Virement,Complété
TXN_001049,2024-01-17,CUST_0581,Livres,Roman,1,30.2,30.2,Grand Est,Apple Pay,Complété
TXN_001175,2024-01-17,CUST_0960,Vêtements,Jean,1,118.92,118.92,Occitanie,Virement,Complété
TXN_002182,2024-01-17,CUST_0691,Livres,Cuisine,1,41.2,41.2,Nouvelle-Aquitaine,Virement,Complété
TXN_001336,2024-01-17,CUST_0652,Sports & Loisirs,Gourde,1,421.61,421.61,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_003691,2024-01-17,CUST_0074,Livres,Cuisine,4,9.35,37.4,Occitanie,Carte bancaire,Complété
TXN_002405,2024-01-17,CUST_0987,Vêtements,Sac à main,2,140.56,281.12,Bretagne,Virement,Complété
TXN_002635,2024-01-17,CUST_0790,Sports & Loisirs,Gourde,3,72.39,217.17,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_000421,2024-01-17,CUST_0898,Vêtements,Sac à main,3,59.93,179.79,Occitanie,Carte bancaire,Complété
TXN_001511,2024-01-17,CUST_0947,Sports & Loisirs,Vélo,1,379.49,379.49,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_002039,2024-01-17,CUST_0969,Sports & Loisirs,Gourde,2,62.92,125.84,Bretagne,Apple Pay,Complété
TXN_002485,2024-01-17,CUST_0828,Vêtements,T-shirt,2,25.82,51.64,Auvergne-Rhône-Alpes,Virement,Complété
TXN_002861,2024-01-17,CUST_0570,Sports & Loisirs,Vélo,3,417.23,1251.69,Grand Est,Virement,Complété
TXN_004043,2024-01-17,CUST_0797,Maison & Jardin,Coussin,5,72.59,362.95,Grand Est,Carte bancaire,Complété
TXN_004031,2024-01-18,CUST_0299,Livres,Guide pratique,1,39.72,39.72,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_001041,2024-01-18,CUST_0251,Maison & Jardin,Lampe,1,117.98,117.98,Nouvelle-Aquitaine,PayPal,Complété
TXN_003504,2024-01-18,CUST_0559,Vêtements,Chaussures,1,151.21,151.21,Île-de-France,Virement,Complété
TXN_001561,2024-01-18,CUST_0709,Électronique,Tablette,1,191.91,191.91,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_000669,2024-01-18,CUST_0260,Maison & Jardin,Aspirateur,3,56.55,169.65,Occitanie,Apple Pay,Complété
TXN_003701,2024-01-18,CUST_0367,Sports & Loisirs,Sac de sport,3,116.28,348.84,Île-de-France,Carte bancaire,Complété
TXN_000512,2024-01-18,CUST_0446,Vêtements,T-shirt,1,79.2,79.2,Nouvelle-Aquitaine,PayPal,Complété
TXN_002666,2024-01-18,CUST_0721,Livres,Science-fiction,1,35.06,35.06,Bretagne,Virement,Complété
TXN_001935,2024-01-18,CUST_0091,Vêtements,Chaussures,3,52.02,156.06,Grand Est,PayPal,Complété
TXN_004581,2024-01-18,CUST_0944,Livres,Guide pratique,1,37.23,37.23,Bretagne,Apple Pay,Complété
TXN_004361,2024-01-18,CUST_0650,Sports & Loisirs,Vélo,1,260.28,260.28,Hauts-de-France,PayPal,Complété
TXN_000104,2024-01-18,CUST_0015,Vêtements,Robe,1,42.78,42.78,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_003057,2024-01-18,CUST_0122,Maison & Jardin,Coussin,1,239.69,239.69,Bretagne,PayPal,Complété
TXN_004785,2024-01-18,CUST_0477,Maison & Jardin,Plante,1,179.21,179.21,Grand Est,Carte bancaire,Complété
TXN_003240,2024-01-18,CUST_0095,Électronique,Smartphone,1,597.81,597.81,Hauts-de-France,Virement,Complété
TXN_002556,2024-01-19,CUST_0803,Vêtements,Veste,2,99.99,199.98,Île-de-France,PayPal,Complété
TXN_000870,2024-01-19,CUST_0814,Vêtements,Sac à main,2,128.11,256.22,Occitanie,Apple Pay,Complété
TXN_001360,2024-01-19,CUST_0291,Vêtements,Veste,3,99.27,297.81,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_001832,2024-01-19,CUST_0612,Vêtements,Chaussures,1,35.97,35.97,Nouvelle-Aquitaine,PayPal,Complété
TXN_003785,2024-01-19,CUST_0471,Maison & Jardin,Aspirateur,2,47.61,95.22,Occitanie,Virement,Complété
TXN_004201,2024-01-19,CUST_0364,Électronique,Montre connectée,1,744.35,744.35,Hauts-de-France,PayPal,Complété
TXN_001325,2024-01-19,CUST_0944,Sports & Loisirs,Gourde,2,130.34,260.68,Hauts-de-France,Carte bancaire,Complété
TXN_002665,2024-01-19,CUST_0446,Électronique,Enceinte Bluetooth,1,249.4,249.4,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_000533,2024-01-19,CUST_0471,Maison & Jardin,Coussin,1,288.65,288.65,Occitanie,PayPal,Complété
TXN_001614,2024-01-19,CUST_0387,Vêtements,Sac à main,4,29.33,0.0,Auvergne-Rhône-Alpes,Virement,Annulé
TXN_003754,2024-01-19,CUST_0624,Livres,Biographie,1,29.9,29.9,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_004045,2024-01-19,CUST_0759,Sports & Loisirs,Gourde,1,163.82,163.82,Auvergne-Rhône-Alpes,Virement,Complété
TXN_003994,2024-01-19,CUST_0505,Maison & Jardin,Aspirateur,1,220.78,220.78,Nouvelle-Aquitaine,Virement,Complété
TXN_003414,2024-01-19,CUST_0938,Maison & Jardin,Lampe,2,259.47,518.94,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_003059,2024-01-19,CUST_0707,Vêtements,T-shirt,1,37.13,37.13,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_000410,2024-01-19,CUST_0721,Livres,Guide pratique,5,29.75,148.75,Occitanie,Virement,Complété
TXN_000522,2024-01-19,CUST_0662,Sports & Loisirs,Vélo,3,139.65,418.95,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_000773,2024-01-19,CUST_0134,Électronique,Écouteurs,1,661.44,661.44,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_002435,2024-01-19,CUST_0549,Électronique,Laptop,3,503.83,1511.49,Grand Est,Carte bancaire,Complété
TXN_004354,2024-01-19,CUST_0588,Sports & Loisirs,Vélo,3,167.0,501.0,Nouvelle-Aquitaine,Virement,Complété
TXN_004353,2024-01-19,CUST_0823,Électronique,Écouteurs,1,442.08,442.08,Hauts-de-France,Carte bancaire,Complété
